v3_start,v3_end,offset,match_method
481092,481092,1524,gaia
481093,481095,1525,gaia
481096,481096,1525,tyc
481097,481097,1525,gaia
481098,481098,1525,tyc
481099,481102,1525,gaia
481103,481103,1525,tyc
481104,481109,1525,gaia
481110,481110,1525,tyc
481111,481151,1525,gaia
481152,481152,1525,tyc
481153,481189,1525,gaia
481190,481190,1525,tyc
481191,481266,1525,gaia
481267,481267,1525,tyc
481268,481392,1525,gaia
481393,481393,1525,tyc
481394,481431,1525,gaia
481432,481432,1525,tyc
481433,481576,1525,gaia
481577,481704,1526,gaia
481705,481705,1526,tyc
481706,481749,1526,gaia
481750,481750,1526,tyc
481751,481759,1526,gaia
481760,481760,1526,tyc
481761,481808,1526,gaia
481809,481809,1526,tyc
481810,481847,1526,gaia
481848,481848,1526,tyc
481849,481858,1526,gaia
481859,481859,1526,tyc
481860,481900,1526,gaia
481901,481901,1526,tyc
481902,481965,1526,gaia
481966,481966,1526,tyc
481967,482126,1526,gaia
482127,482127,1526,tyc
482128,482158,1526,gaia
482159,482159,1526,tyc
482160,482226,1526,gaia
482227,482227,1526,tyc
482228,482338,1526,gaia
482339,482339,1526,tyc
482340,482362,1526,gaia
482363,482363,1526,tyc
482364,482521,1526,gaia
482522,482522,1526,tyc
482523,482535,1526,gaia
482536,482536,1526,tyc
482537,482637,1526,gaia
482638,482690,1527,gaia
482691,482691,1527,tyc
482692,482885,1527,gaia
482886,482886,1527,tyc
482887,482947,1527,gaia
482948,482948,1527,tyc
482949,483095,1527,gaia
483096,483096,1527,tyc
483097,483245,1527,gaia
483246,483246,1527,tyc
483247,483306,1527,gaia
483307,483308,1528,gaia
483309,483309,1528,tyc
483310,483318,1528,gaia
483319,483319,1528,tyc
483320,483339,1528,gaia
483340,483340,1528,tyc
483341,483357,1528,gaia
483358,483358,1528,tyc
483359,483361,1528,gaia
483362,483362,1528,tyc
483363,483404,1528,gaia
483405,483405,1528,tyc
483406,483414,1528,gaia
483415,483415,1528,tyc
483416,483425,1528,gaia
483426,483426,1528,tyc
483427,483448,1528,gaia
483449,483449,1528,tyc
483450,483499,1528,gaia
483500,483500,1528,tyc
483501,483671,1528,gaia
483672,483672,1528,tyc
483673,483674,1528,gaia
483675,483699,1529,gaia
483700,483700,1529,tyc
483701,483730,1529,gaia
483731,483731,1529,tyc
483732,483763,1529,gaia
483764,483764,1529,tyc
483765,483776,1529,gaia
483777,483827,1530,gaia
483828,483828,1530,tyc
483829,483843,1530,gaia
483844,483844,1530,tyc
483845,483916,1530,gaia
483917,483917,1530,tyc
483918,484023,1530,gaia
484024,484024,1530,tyc
484025,484061,1530,gaia
484062,484062,1530,tyc
484063,484108,1530,gaia
484109,484109,1530,tyc
484110,484181,1530,gaia
484182,484182,1530,tyc
484183,484252,1530,gaia
484253,484253,1530,tyc
484254,484267,1530,gaia
484268,484268,1530,tyc
484269,484305,1530,gaia
484306,484306,1530,tyc
484307,484386,1530,gaia
484387,484387,1530,tyc
484388,484461,1530,gaia
484462,484462,1530,tyc
484463,484476,1530,gaia
484477,484477,1530,tyc
484478,484579,1530,gaia
484580,484580,1530,tyc
484581,484609,1530,gaia
484610,484652,1531,gaia
484653,484653,1531,tyc
484654,484711,1531,gaia
484712,484712,1531,tyc
484713,484758,1531,gaia
484759,484759,1531,tyc
484760,484855,1531,gaia
484856,484856,1531,tyc
484857,485021,1532,gaia
485022,485022,1532,tyc
485023,485092,1532,gaia
485093,485093,1532,tyc
485094,485198,1532,gaia
485199,485199,1532,tyc
485200,485230,1532,gaia
485231,485231,1532,tyc
485232,485256,1532,gaia
485257,485257,1532,tyc
485258,485294,1532,gaia
485295,485295,1532,tyc
485296,485321,1532,gaia
485322,485322,1532,tyc
485323,485323,1532,gaia
485324,485324,1532,tyc
485325,485363,1532,gaia
485364,485364,1532,tyc
485365,485444,1532,gaia
485445,485445,1532,tyc
485446,485447,1532,gaia
485448,485448,1532,tyc
485449,485473,1532,gaia
485474,485474,1532,tyc
485475,485485,1532,gaia
485486,485486,1532,tyc
485487,485487,1532,gaia
485488,485642,1533,gaia
485643,485643,1533,tyc
485644,485663,1533,gaia
485664,485664,1533,tyc
485665,485669,1533,gaia
485670,485670,1533,tyc
485671,485766,1533,gaia
485767,485767,1533,tyc
485768,485792,1533,gaia
485793,485793,1533,tyc
485794,485811,1533,gaia
485812,485812,1533,tyc
485813,485971,1533,gaia
485972,486043,1534,gaia
486044,486044,1534,tyc
486045,486074,1534,gaia
486075,486075,1534,tyc
486076,486252,1534,gaia
486253,486253,1534,tyc
486254,486283,1534,gaia
486284,486299,1535,gaia
486300,486300,1535,tyc
486301,486310,1535,gaia
486311,486311,1535,tyc
486312,486354,1535,gaia
486355,486355,1535,tyc
486356,486367,1535,gaia
486368,486368,1535,tyc
486369,486423,1535,gaia
486424,486424,1535,tyc
486425,486441,1535,gaia
486442,486442,1535,tyc
486443,486504,1535,gaia
486505,486505,1535,tyc
486506,486664,1535,gaia
486665,486690,1536,gaia
486691,486691,1536,tyc
486692,486796,1536,gaia
486797,486797,1536,tyc
486798,486875,1536,gaia
486876,486876,1536,tyc
486877,486925,1536,gaia
486926,486926,1536,tyc
486927,486946,1536,gaia
486947,486947,1536,tyc
486948,487053,1536,gaia
487054,487054,1536,tyc
487055,487089,1536,gaia
487090,487090,1536,tyc
487091,487093,1536,gaia
487094,487094,1536,tyc
487095,487161,1536,gaia
487162,487162,1536,tyc
487163,487340,1536,gaia
487341,487341,1536,tyc
487342,487459,1536,gaia
487460,487460,1536,tyc
487461,487478,1536,gaia
487479,487479,1536,tyc
487480,487546,1536,gaia
487547,487547,1536,tyc
487548,487580,1536,gaia
487581,487581,1536,tyc
487582,487610,1536,gaia
487611,487627,1537,gaia
487628,487655,1538,gaia
487656,487656,1538,tyc
487657,487678,1538,gaia
487679,487679,1538,tyc
487680,487754,1538,gaia
487755,487755,1538,tyc
487756,487828,1538,gaia
487829,487829,1538,tyc
487830,487842,1538,gaia
487843,487843,1538,tyc
487844,488000,1538,gaia
488001,488001,1538,tyc
488002,488087,1538,gaia
488088,488088,1538,tyc
488089,488132,1538,gaia
488133,488133,1538,tyc
488134,488198,1538,gaia
488199,488199,1538,tyc
488200,488260,1538,gaia
488261,488261,1538,tyc
488262,488279,1538,gaia
488280,488280,1538,tyc
488281,488303,1538,gaia
488304,488304,1538,tyc
488305,488398,1538,gaia
488399,488399,1538,tyc
488400,488403,1538,gaia
488404,488404,1538,tyc
488405,488499,1538,gaia
488500,488500,1538,tyc
488501,488504,1538,gaia
488505,488505,1538,tyc
488506,488611,1538,gaia
488612,488612,1538,tyc
488613,488628,1538,gaia
488629,488629,1538,tyc
488630,488667,1538,gaia
488668,488668,1538,tyc
488669,488693,1538,gaia
488694,488694,1538,tyc
488695,488764,1538,gaia
488765,488765,1538,tyc
488766,488769,1538,gaia
488770,488770,1538,tyc
488771,488773,1538,gaia
488774,488774,1538,tyc
488775,488884,1538,gaia
488885,488885,1538,tyc
488886,488951,1538,gaia
488952,488952,1538,tyc
488953,488973,1538,gaia
488974,488974,1538,tyc
488975,489122,1538,gaia
489123,489123,1538,tyc
489124,489146,1538,gaia
489147,489147,1538,tyc
489148,489182,1538,gaia
489183,489183,1538,tyc
489184,489220,1538,gaia
489221,489492,1539,gaia
489493,489493,1539,tyc
489494,489712,1539,gaia
489713,489714,1539,tyc
489715,489720,1539,gaia
489721,489721,1539,tyc
489722,489810,1539,gaia
489811,489811,1539,tyc
489812,489821,1539,gaia
489822,489822,1539,tyc
489823,490012,1539,gaia
490013,490013,1539,tyc
490014,490015,1539,gaia
490016,490016,1539,tyc
490017,490092,1539,gaia
490093,490093,1539,tyc
490094,490284,1539,gaia
490285,490285,1539,tyc
490286,490317,1539,gaia
490318,490318,1539,tyc
490319,490342,1539,gaia
490343,490343,1539,tyc
490344,490438,1539,gaia
490439,490439,1539,tyc
490440,490474,1539,gaia
490475,490475,1539,tyc
490476,490508,1539,gaia
490509,490509,1539,tyc
490510,490532,1539,gaia
490533,490533,1539,tyc
490534,490837,1539,gaia
490838,490838,1539,tyc
490839,490942,1539,gaia
490943,490943,1539,tyc
490944,490975,1539,gaia
490976,490976,1539,tyc
490977,491002,1539,gaia
491003,491003,1539,tyc
491004,491103,1540,gaia
491104,491104,1540,tyc
491105,491182,1540,gaia
491183,491183,1540,tyc
491184,491244,1540,gaia
491245,491245,1540,tyc
491246,491311,1540,gaia
491312,491312,1540,tyc
491313,491342,1540,gaia
491343,491343,1540,tyc
491344,491409,1540,gaia
491410,491410,1540,tyc
491411,491585,1540,gaia
491586,491586,1540,tyc
491587,491609,1540,gaia
491610,491610,1540,tyc
491611,491668,1540,gaia
491669,491669,1540,tyc
491670,491672,1540,gaia
491673,491673,1540,tyc
491674,491728,1540,gaia
491729,491729,1540,tyc
491730,491788,1540,gaia
491789,491789,1540,tyc
491790,491815,1540,gaia
491816,491816,1540,tyc
491817,491944,1540,gaia
491945,491945,1540,tyc
491946,491963,1540,gaia
491964,491964,1540,tyc
491965,491987,1540,gaia
491988,491988,1540,tyc
491989,492176,1540,gaia
492177,492177,1540,tyc
492178,492182,1540,gaia
492183,492193,1541,gaia
492194,492194,1541,tyc
492195,492214,1541,gaia
492215,492215,1541,tyc
492216,492262,1541,gaia
492263,492263,1541,tyc
492264,492416,1541,gaia
492417,492424,1542,gaia
492425,492425,1542,tyc
492426,492431,1542,gaia
492432,492432,1542,tyc
492433,492509,1542,gaia
492510,492510,1542,tyc
492511,492544,1542,gaia
492545,492545,1542,tyc
492546,492571,1542,gaia
492572,492648,1543,gaia
492649,492649,1543,tyc
492650,492656,1543,gaia
492657,492737,1544,gaia
492738,492738,1552,gaia
492739,492739,1544,gaia
492740,492740,1544,tyc
492741,492741,1544,gaia
492742,492742,1544,tyc
492743,492745,1544,gaia
492746,492746,1544,tyc
492747,492764,1544,gaia
492765,492765,1544,tyc
492766,492779,1544,gaia
492780,492795,1545,gaia
492796,492796,1545,tyc
492797,492881,1545,gaia
492882,492882,1545,tyc
492883,492983,1545,gaia
492984,492984,1545,tyc
492985,492992,1545,gaia
492993,492993,1545,tyc
492994,493030,1545,gaia
493031,493031,1545,tyc
493032,493060,1545,gaia
493061,493061,1545,tyc
493062,493069,1545,gaia
493070,493070,1545,tyc
493071,493167,1545,gaia
493168,493168,1545,tyc
493169,493264,1545,gaia
493265,493265,1545,tyc
493266,493321,1545,gaia
493322,493322,1546,gaia
493323,493323,1546,tyc
493324,493342,1546,gaia
493343,493368,1547,gaia
493369,493369,1547,tyc
493370,493389,1547,gaia
493390,493390,1547,tyc
493391,493462,1547,gaia
493463,493463,1547,tyc
493464,493493,1547,gaia
493494,493494,1547,tyc
493495,493560,1547,gaia
493561,493816,1548,gaia
493817,493817,1548,tyc
493818,493869,1548,gaia
493870,493870,1548,tyc
493871,493872,1548,gaia
493873,493873,1548,tyc
493874,493897,1548,gaia
493898,493898,1548,tyc
493899,493969,1548,gaia
493970,493970,1548,tyc
493971,493983,1548,gaia
493984,493984,1548,tyc
493985,494049,1548,gaia
494050,494050,1548,tyc
494051,494068,1548,gaia
494069,494069,1548,tyc
494070,494144,1548,gaia
494145,494145,1548,tyc
494146,494151,1548,gaia
494152,494152,1548,tyc
494153,494242,1548,gaia
494243,494243,1548,tyc
494244,494364,1548,gaia
494365,494365,1548,tyc
494366,494421,1548,gaia
494422,494422,1548,tyc
494423,494474,1548,gaia
494475,494475,1548,tyc
494476,494518,1548,gaia
494519,494519,1548,tyc
494520,494564,1548,gaia
494565,494565,1548,tyc
494566,494574,1548,gaia
494575,494575,1548,tyc
494576,494742,1548,gaia
494743,494743,1548,tyc
494744,494780,1548,gaia
494781,494781,1548,tyc
494782,494797,1548,gaia
494798,494798,1548,tyc
494799,494805,1548,gaia
494806,494806,1548,tyc
494807,494812,1548,gaia
494813,494813,1548,tyc
494814,494846,1548,gaia
494847,494847,1548,tyc
494848,494869,1548,gaia
494870,494880,1549,gaia
494881,494881,1549,tyc
494882,494982,1549,gaia
494983,494983,1549,tyc
494984,495032,1549,gaia
495033,495033,1549,tyc
495034,495075,1549,gaia
495076,495097,1550,gaia
495098,495098,1550,tyc
495099,495102,1550,gaia
495103,495103,1550,tyc
495104,495137,1550,gaia
495138,495146,1551,gaia
495147,495147,1551,tyc
495148,495156,1551,gaia
495157,495157,1551,tyc
495158,495193,1551,gaia
495194,495194,1551,tyc
495195,495333,1551,gaia
495334,495334,1551,tyc
495335,495361,1551,gaia
495362,495362,1551,tyc
495363,495366,1551,gaia
495367,495367,1551,tyc
495368,495398,1551,gaia
495399,495399,1551,tyc
495400,495413,1551,gaia
495414,495414,1551,tyc
495415,495503,1551,gaia
495504,495504,1551,tyc
495505,495520,1551,gaia
495521,495521,1551,tyc
495522,495637,1551,gaia
495638,495638,1551,tyc
495639,495753,1551,gaia
495754,495763,1552,gaia
495764,495764,1552,tyc
495765,495785,1552,gaia
495786,495786,1552,tyc
495787,495798,1552,gaia
495799,495799,1552,tyc
495800,495913,1552,gaia
495914,496027,1553,gaia
496028,496028,1553,tyc
496029,496122,1553,gaia
496123,496123,1553,tyc
496124,496197,1553,gaia
496198,496202,1554,gaia
496203,496203,1554,tyc
496204,496245,1554,gaia
496246,496246,1554,tyc
496247,496360,1554,gaia
496361,496361,1554,tyc
496362,496476,1554,gaia
496477,496477,1554,tyc
496478,496533,1554,gaia
496534,496534,1554,tyc
496535,496566,1554,gaia
496567,496568,1554,tyc
496569,496594,1554,gaia
496595,496595,1554,tyc
496596,496601,1554,gaia
496602,496602,1554,tyc
496603,496608,1554,gaia
496609,496609,1554,tyc
496610,496659,1554,gaia
496660,496660,1554,tyc
496661,496726,1554,gaia
496727,496727,1554,tyc
496728,496784,1554,gaia
496785,496786,1554,tyc
496787,496965,1554,gaia
496966,496966,1554,tyc
496967,496995,1554,gaia
496996,496996,1554,tyc
496997,497044,1555,gaia
497045,497045,1555,tyc
497046,497056,1555,gaia
497057,497057,1555,tyc
497058,497064,1555,gaia
497065,497065,1555,tyc
497066,497154,1555,gaia
497155,497155,1555,tyc
497156,497267,1555,gaia
497268,497268,1555,tyc
497269,497306,1555,gaia
497307,497307,1555,tyc
497308,497314,1555,gaia
497315,497315,1555,tyc
497316,497338,1555,gaia
497339,497339,1555,tyc
497340,497340,1555,gaia
497341,497341,1555,tyc
497342,497371,1555,gaia
497372,497372,1555,tyc
497373,497401,1555,gaia
497402,497402,1555,tyc
497403,497481,1555,gaia
497482,497482,1555,tyc
497483,497672,1555,gaia
497673,497673,1555,tyc
497674,497814,1555,gaia
497815,497815,1555,tyc
497816,498125,1555,gaia
498126,498126,1555,tyc
498127,498209,1555,gaia
498210,498210,1555,tyc
498211,498235,1555,gaia
498236,498236,1555,tyc
498237,498422,1555,gaia
498423,498423,1555,tyc
498424,498466,1555,gaia
498467,498467,1555,tyc
498468,498591,1555,gaia
498592,498592,1555,tyc
498593,498637,1555,gaia
498638,498638,1555,tyc
498639,498787,1555,gaia
498788,498835,1556,gaia
498836,498836,1556,tyc
498837,498839,1556,gaia
498840,498840,1556,tyc
498841,498864,1556,gaia
498865,498865,1556,tyc
498866,499027,1556,gaia
499028,499042,1557,gaia
499043,499043,1557,tyc
499044,499073,1557,gaia
499074,499074,1557,tyc
499075,499137,1557,gaia
499138,499138,1557,tyc
499139,499139,1557,gaia
499140,499140,1557,tyc
499141,499345,1557,gaia
499346,499346,1557,tyc
499347,499347,1557,gaia
499348,499360,1558,gaia
499361,499361,1558,tyc
499362,499362,1558,gaia
499363,499386,1559,gaia
499387,499387,1559,tyc
499388,499487,1559,gaia
499488,499488,1559,tyc
499489,499497,1559,gaia
499498,499498,1559,tyc
499499,499622,1559,gaia
499623,499623,1559,tyc
499624,499755,1559,gaia
499756,499837,1560,gaia
499838,499838,1560,tyc
499839,500014,1560,gaia
500015,500015,1560,tyc
500016,500083,1560,gaia
500084,500084,1560,tyc
500085,500101,1560,gaia
500102,500102,1560,tyc
500103,500141,1560,gaia
500142,500142,1560,tyc
500143,500185,1560,gaia
500186,500186,1560,tyc
500187,500208,1560,gaia
500209,500209,1560,tyc
500210,500222,1560,gaia
500223,500223,1560,tyc
500224,500290,1560,gaia
500291,500291,1560,tyc
500292,500340,1560,gaia
500341,500341,1560,tyc
500342,500387,1560,gaia
500388,500388,1560,tyc
500389,500402,1560,gaia
500403,500403,1560,tyc
500404,500437,1560,gaia
500438,500438,1560,tyc
500439,500440,1560,gaia
500441,500441,1560,tyc
500442,500540,1560,gaia
500541,500582,1561,gaia
500583,500583,1561,tyc
500584,500587,1561,gaia
500588,500588,1561,tyc
500589,500613,1561,gaia
500614,500614,1561,tyc
500615,500623,1561,gaia
500624,500624,1561,tyc
500625,500683,1561,gaia
500684,500684,1561,tyc
500685,500772,1561,gaia
500773,500773,1561,tyc
500774,500775,1561,gaia
500776,500776,1561,tyc
500777,500783,1561,gaia
500784,500784,1561,tyc
500785,500869,1561,gaia
500870,500870,1561,tyc
500871,500892,1561,gaia
500893,500990,1562,gaia
500991,500991,1562,tyc
500992,500998,1562,gaia
500999,501016,1563,gaia
501017,501072,1564,gaia
501073,501073,1564,tyc
501074,501090,1564,gaia
501091,501091,1564,tyc
501092,501103,1564,gaia
501104,501104,1564,tyc
501105,501150,1564,gaia
501151,501151,1564,tyc
501152,501161,1564,gaia
501162,501162,1564,tyc
501163,501219,1564,gaia
501220,501220,1564,tyc
501221,501320,1564,gaia
501321,501321,1564,tyc
501322,501368,1564,gaia
501369,501369,1564,tyc
501370,501377,1564,gaia
501378,501378,1564,tyc
501379,501387,1564,gaia
501388,501426,1565,gaia
501427,501427,1565,tyc
501428,501494,1565,gaia
501495,501568,1566,gaia
501569,501569,1566,tyc
501570,501581,1566,gaia
501582,501582,1566,tyc
501583,501641,1566,gaia
501642,501642,1566,tyc
501643,501648,1566,gaia
501649,501649,1566,tyc
501650,501672,1566,gaia
501673,501673,1566,tyc
501674,501803,1566,gaia
501804,501804,1566,tyc
501805,501813,1566,gaia
501814,501814,1566,tyc
501815,502017,1566,gaia
502018,502123,1567,gaia
502124,502124,1567,tyc
502125,502150,1567,gaia
502151,502151,1567,tyc
502152,502208,1567,gaia
502209,502220,1568,gaia
502221,502221,1568,tyc
502222,502514,1568,gaia
502515,502515,1568,tyc
502516,502519,1568,gaia
502520,502520,1568,tyc
502521,502558,1568,gaia
502559,502559,1568,tyc
502560,502603,1568,gaia
502604,502604,1568,tyc
502605,502616,1568,gaia
502617,502617,1568,tyc
502618,502625,1568,gaia
502626,502626,1568,tyc
502627,502643,1568,gaia
502644,502644,1568,tyc
502645,502701,1568,gaia
502702,502723,1569,gaia
502724,502724,1569,tyc
502725,502728,1569,gaia
502729,502729,1569,tyc
502730,502866,1569,gaia
502867,502867,1569,tyc
502868,503058,1569,gaia
503059,503059,1569,tyc
503060,503067,1569,gaia
503068,503068,1569,tyc
503069,503158,1569,gaia
503159,503159,1569,tyc
503160,503278,1569,gaia
503279,503279,1569,tyc
503280,503280,1570,tyc
503281,503409,1570,gaia
503410,503410,1570,tyc
503411,503411,1570,gaia
503412,503412,1570,tyc
503413,503493,1570,gaia
503494,503494,1570,tyc
503495,503503,1570,gaia
503504,503504,1570,tyc
503505,503622,1570,gaia
503623,503623,1570,tyc
503624,503669,1570,gaia
503670,503670,1570,tyc
503671,503673,1570,gaia
503674,503674,1570,tyc
503675,503760,1570,gaia
503761,503761,1570,tyc
503762,503771,1570,gaia
503772,503772,1570,tyc
503773,503802,1570,gaia
503803,503803,1570,tyc
503804,503840,1570,gaia
503841,503841,1570,tyc
503842,503853,1570,gaia
503854,503854,1570,tyc
503855,503944,1570,gaia
